    DATE,remainder
1896-09-20,-104.04800277891634
1896-09-21,-117.04817486499367
1896-09-22,-119.048346951071
1896-09-23,-99.04851903714832
1896-09-24,-124.04869112322565
1896-09-25,-127.04886320930298
1896-09-26,-115.0490352953803
1896-09-27,-119.04920738145763
1896-09-28,-119.04937946753496
1896-09-29,-127.04955155361229
1896-09-30,-120.04972363968962
1896-10-01,-59.885833225766945
1896-10-02,-61.88600531184427
1896-10-03,-49.8861773979216
1896-10-04,-39.88634948399893
1896-10-05,-79.88652157007625
1896-10-06,-76.88669365615358
1896-10-07,-44.88686574223091
1896-10-08,-25.887037828308237
1896-10-09,-28.887209914385565
1896-10-10,-33.88738200046289
1896-10-11,-52.88755408654022
1896-10-12,-76.88772617261755
1896-10-13,-86.88789825869488
1896-10-14,-39.8880703447722
1896-10-15,-15.88824243084953
1896-10-16,-37.88841451692686
1896-10-17,-78.88858660300419
1896-10-18,-83.88875868908151
1896-10-19,-75.88893077515884
1896-10-20,-99.88910286123617
1896-10-21,-100.8892749473135
1896-10-22,-93.88944703339082
1896-10-23,-97.88961911946815
1896-10-24,-125.88979120554548
1896-10-25,-120.8899632916228
1896-10-26,-107.89013537770013
1896-10-27,-103.89030746377746
1896-10-28,-109.89047954985479
1896-10-29,-82.8906516359321
1896-10-30,-114.89082372200943
1896-10-31,-112.89099580808676
1896-11-01,-38.319146409789084
1896-11-02,-62.31931849586641
1896-11-03,-81.31949058194374
1896-11-04,-109.31966266802107
1896-11-05,-119.3198347540984
1896-11-06,-116.32000684017572
1896-11-07,-100.32017892625305
1896-11-08,-91.32035101233038
1896-11-09,-102.3205230984077
1896-11-10,-103.32069518448503
1896-11-11,-71.32086727056236
1896-11-12,-85.32103935663969
1896-11-13,-114.32121144271701
1896-11-14,-135.32138352879434
1896-11-15,-129.32155561487167
1896-11-16,-123.321727700949
1896-11-17,-143.32189978702633
1896-11-18,-148.32207187310365
1896-11-19,-122.32224395918098
1896-11-20,-103.32241604525831
1896-11-21,-96.32258813133564
1896-11-22,-96.32276021741296
1896-11-23,-101.32293230349029
1896-11-24,-110.32310438956762
1896-11-25,-132.32327647564495
1896-11-26,-169.32344856172227
1896-11-27,-173.3236206477996
1896-11-28,-144.32379273387693
1896-11-29,-156.32396481995426
1896-11-30,-118.32413690603158
1896-12-01,-85.53085196085891
1896-12-02,-124.53102404693624
1896-12-03,-143.53119613301357
1896-12-04,-139.5313682190909
1896-12-05,-134.53154030516822
1896-12-06,-108.53171239124555
1896-12-07,-86.53188447732288
1896-12-08,-60.532056563400204
1896-12-09,-73.53222864947753
1896-12-10,-72.53240073555486
1896-12-11,-56.532572821632186
1896-12-12,-79.53274490770951
1896-12-13,-74.53291699378684
1896-12-14,-88.53308907986417
1896-12-15,-90.5332611659415
1896-12-16,-115.53343325201882
1896-12-17,-143.53360533809615
1896-12-18,-164.53377742417348
1896-12-19,-136.5339495102508
1896-12-20,-100.53412159632813
1896-12-21,-103.53429368240546
1896-12-22,-113.53446576848279
1896-12-23,-104.53463785456012
1896-12-24,-102.53480994063744
1896-12-25,-95.53498202671477
1896-12-26,-94.5351541127921
1896-12-27,-78.53532619886943
1896-12-28,-92.53549828494674
1896-12-29,-116.53567037102407
1896-12-30,-107.5358424571014
1896-12-31,-80.53601454317872
1897-01-01,-43.62236826988105
1897-01-02,-80.62254035595838
1897-01-03,-80.6227124420357
1897-01-04,-78.62288452811303
1897-01-05,-104.62305661419036
1897-01-06,-124.62322870026769
1897-01-07,-152.62340078634503
1897-01-08,-182.62357287242236
1897-01-09,-159.62374495849969
1897-01-10,-154.623917044577
1897-01-11,-164.62408913065434
1897-01-12,-106.62426121673165
1897-01-13,-82.62443330280898
1897-01-14,-83.62460538888631
1897-01-15,-96.62477747496364
1897-01-16,-83.62494956104096
1897-01-17,-74.62512164711829
1897-01-18,-84.62529373319562
1897-01-19,-118.62546581927295
1897-01-20,-147.6256379053503
1897-01-21,-138.62580999142762
1897-01-22,-134.62598207750494
1897-01-23,-129.62615416358227
1897-01-24,-107.62632624965958
1897-01-25,-127.62649833573691
1897-01-26,-132.62667042181425
1897-01-27,-84.62684250789157
1897-01-28,-89.6270145939689
1897-01-29,-120.62718668004622
1897-01-30,-135.62735876612356
1897-01-31,-160.6275308522009
1897-02-01,-172.22706817265322
1897-02-02,-121.22724025873053
1897-02-03,-131.22741234480787
1897-02-04,-131.2275844308852
1897-02-05,-165.22775651696253
1897-02-06,-127.22792860303984
1897-02-07,-128.22810068911718
1897-02-08,-157.2282727751945
1897-02-09,-148.22844486127184
1897-02-10,-78.22861694734915
1897-02-11,-79.22878903342648
1897-02-12,-85.22896111950381
1897-02-13,-87.22913320558114
1897-02-14,-83.22930529165846
1897-02-15,-135.2294773777358
1897-02-16,-131.22964946381313
1897-02-17,-71.22982154989045
1897-02-18,-68.22999363596777
1897-02-19,-65.2301657220451
1897-02-20,-56.23033780812243
1897-02-21,-49.230509894199756
1897-02-22,-58.23068198027708
1897-02-23,-34.23085406635441
1897-02-24,-35.231026152431724
1897-02-25,-29.23119823850905
1897-02-26,0.7686296754136208
1897-02-27,-24.231542410663707
1897-02-28,-58.231714496741034
1897-03-01,-70.77949400469336
1897-03-02,-78.77966609077069
1897-03-03,-97.77983817684802
1897-03-04,-85.78001026292534
1897-03-05,-75.78018234900267
1897-03-06,-76.78035443508
1897-03-07,-95.78052652115733
1897-03-08,-101.78069860723465
1897-03-09,-106.78087069331198
1897-03-10,-84.78104277938931
1897-03-11,-90.78121486546664
1897-03-12,-101.78138695154396
1897-03-13,-91.78155903762129
1897-03-14,-109.78173112369862
1897-03-15,-63.78190320977595
1897-03-16,-42.782075295853275
1897-03-17,-27.782247381930603
1897-03-18,-32.78241946800793
1897-03-19,-57.78259155408526
1897-03-20,-75.78276364016259
1897-03-21,-87.78293572623991
1897-03-22,-80.78310781231724
1897-03-23,-56.78327989839457
1897-03-24,-25.783451984471895
1897-03-25,-40.78362407054922
1897-03-26,-69.78379615662655
1897-03-27,-40.78396824270388
1897-03-28,-42.784140328781206
1897-03-29,-49.78431241485853
1897-03-30,-91.78448450093586
1897-03-31,-70.78465658701319
1897-04-01,-87.20230914184052
1897-04-02,-144.20248122791784
1897-04-03,-146.20265331399517
1897-04-04,-141.2028254000725
1897-04-05,-145.20299748614983
1897-04-06,-128.20316957222715
1897-04-07,-113.20334165830448
1897-04-08,-84.20351374438181
1897-04-09,-82.20368583045914
1897-04-10,-78.20385791653646
1897-04-11,-89.20403000261379
1897-04-12,-97.20420208869112
1897-04-13,-86.20437417476845
1897-04-14,-60.204546260845774
1897-04-15,-88.2047183469231
1897-04-16,-87.20489043300043
1897-04-17,-86.20506251907776
1897-04-18,-93.20523460515508
1897-04-19,-122.20540669123241
1897-04-20,-89.20557877730974
1897-04-21,-92.20575086338707
1897-04-22,-109.2059229494644
1897-04-23,-128.20609503554172
1897-04-24,-107.20626712161905
1897-04-25,-71.20643920769636
1897-04-26,-35.20661129377369
1897-04-27,-12.206783379851018
1897-04-28,14.793044534071655
1897-04-29,0.792872447994327
1897-04-30,-1.2072996380830006
1897-05-01,-108.64399516166033
1897-05-02,-126.64416724773766
1897-05-03,-102.64433933381498
1897-05-04,-127.64451141989231
1897-05-05,-118.64468350596964
1897-05-06,-123.64485559204697
1897-05-07,-133.64502767812428
1897-05-08,-114.64519976420162
1897-05-09,-138.64537185027893
1897-05-10,-162.64554393635626
1897-05-11,-172.6457160224336
1897-05-12,-151.64588810851092
1897-05-13,-139.64606019458824
1897-05-14,-127.64623228066559
1897-05-15,-129.6464043667429
1897-05-16,-64.64657645282024
1897-05-17,-42.64674853889757
1897-05-18,-52.646920624974896
1897-05-19,-56.647092711052224
1897-05-20,-91.64726479712955
1897-05-21,-106.64743688320688
1897-05-22,-110.6476089692842
1897-05-23,-88.64778105536153
1897-05-24,-121.64795314143886
1897-05-25,-107.64812522751619
1897-05-26,-85.64829731359352
1897-05-27,-53.648469399670844
1897-05-28,-72.64864148574817
1897-05-29,-57.6488135718255
1897-05-30,-30.648985657902827
1897-05-31,-30.649157743980155
1897-06-01,-64.36612670505748
1897-06-02,-56.36629879113481
1897-06-03,-45.36647087721214
1897-06-04,-30.366642963289465
1897-06-05,-28.366815049366792
1897-06-06,-48.36698713544412
1897-06-07,-94.36715922152145
1897-06-08,-136.36733130759876
1897-06-09,-126.3675033936761
1897-06-10,-107.36767547975343
1897-06-11,-83.36784756583076
1897-06-12,-57.368019651908085
1897-06-13,-35.36819173798541
1897-06-14,-22.36836382406274
1897-06-15,-73.36853591014007
1897-06-16,-52.368707996217395
1897-06-17,-108.36888008229472
1897-06-18,-110.36905216837205
1897-06-19,-124.36922425444938
1897-06-20,-133.3693963405267
1897-06-21,-104.36956842660402
1897-06-22,-84.36974051268135
1897-06-23,-42.369912598758674
1897-06-24,-16.370084684836
1897-06-25,-18.37025677091333
1897-06-26,-73.37042885699066
1897-06-27,-56.370600943067984
1897-06-28,-45.37077302914531
1897-06-29,-22.37094511522264
1897-06-30,-7.371117201299967
1897-07-01,-32.268017803002294
1897-07-02,-82.26818988907962
1897-07-03,-80.26836197515695
1897-07-04,-121.26853406123428
1897-07-05,-116.2687061473116
1897-07-06,-90.26887823338893
1897-07-07,-114.26905031946626
1897-07-08,-128.2692224055436
1897-07-09,-93.26939449162091
1897-07-10,-88.26956657769824
1897-07-11,-108.26973866377557
1897-07-12,-96.2699107498529
1897-07-13,-83.27008283593022
1897-07-14,-110.27025492200755
1897-07-15,-103.27042700808488
1897-07-16,-106.27059909416221
1897-07-17,-98.27077118023954
1897-07-18,-108.27094326631686
1897-07-19,-88.27111535239419
1897-07-20,-58.27128743847152
1897-07-21,-86.27145952454885
1897-07-22,-94.27163161062617
1897-07-23,-100.2718036967035
1897-07-24,-96.27197578278083
1897-07-25,-78.27214786885816
1897-07-26,-78.27231995493548
1897-07-27,-98.27249204101281
1897-07-28,-118.27266412709014
1897-07-29,-99.27283621316747
1897-07-30,-107.2730082992448
1897-07-31,-83.27318038532212
1897-08-01,-85.26383098702445
1897-08-02,-78.26400307310178
1897-08-03,-60.2641751591791
1897-08-04,-40.26434724525643
1897-08-05,-46.26451933133376
1897-08-06,-34.264691417411086
1897-08-07,-51.264863503488414
1897-08-08,-55.26503558956574
1897-08-09,-80.26520767564307
1897-08-10,-97.2653797617204
1897-08-11,-63.265551847797724
1897-08-12,-58.26572393387505
1897-08-13,-77.26589601995238
1897-08-14,-78.2660681060297
1897-08-15,-62.266240192107034
1897-08-16,-69.26641227818436
1897-08-17,-80.26658436426169
1897-08-18,-52.26675645033902
1897-08-19,-85.26692853641634
1897-08-20,-94.26710062249366
1897-08-21,-100.26727270857099
1897-08-22,-102.26744479464831
1897-08-23,-100.26761688072564
1897-08-24,-89.26778896680297
1897-08-25,-80.2679610528803
1897-08-26,-103.26813313895762
1897-08-27,-90.26830522503495
1897-08-28,-82.26847731111228
1897-08-29,-104.2686493971896
1897-08-30,-88.26882148326693
1897-08-31,-92.26899356934426
1897-09-01,-75.10754456167159
1897-09-02,-40.107716647748916
1897-09-03,-59.10788873382624
1897-09-04,-97.10806081990357
1897-09-05,-107.1082329059809
1897-09-06,-103.10840499205823
1897-09-07,-123.10857707813555
1897-09-08,-127.10874916421288
1897-09-09,-108.10892125029021
1897-09-10,-107.10909333636754
1897-09-11,-104.10926542244486
1897-09-12,-106.10943750852219
1897-09-13,-101.10960959459952
1897-09-14,-91.10978168067685
1897-09-15,-89.10995376675417
1897-09-16,-79.1101258528315
1897-09-17,-108.11029793890883
1897-09-18,-98.11047002498616
1897-09-19,-93.11064211106348
1897-09-20,-124.11081419714081
1897-09-21,-127.11098628321814
1897-09-22,-113.11115836929547
1897-09-23,-108.1113304553728
1897-09-24,-72.11150254145012
1897-09-25,-64.11167462752745
1897-09-26,-64.11184671360478
1897-09-27,-73.1120187996821
1897-09-28,-105.11219088575943
1897-09-29,-91.11236297183676
1897-09-30,-79.11253505791409
1897-10-01,-14.948644643991415
1897-10-02,-67.94881673006874
1897-10-03,-90.94898881614607
1897-10-04,-104.9491609022234
1897-10-05,-127.94933298830072
1897-10-06,-130.94950507437807
1897-10-07,-118.94967716045538
1897-10-08,-104.94984924653271
1897-10-09,-109.95002133261004
1897-10-10,-99.95019341868736
1897-10-11,-92.95036550476469
1897-10-12,-103.95053759084202
1897-10-13,-109.95070967691935
1897-10-14,-103.95088176299667
1897-10-15,-69.951053849074
1897-10-16,-55.95122593515133
1897-10-17,-43.95139802122864
1897-10-18,-57.95157010730597
1897-10-19,-69.9517421933833
1897-10-20,-85.95191427946062
1897-10-21,-77.95208636553795
1897-10-22,-92.95225845161528
1897-10-23,-112.9524305376926
1897-10-24,-103.95260262376993
1897-10-25,-118.95277470984726
1897-10-26,-122.95294679592459
1897-10-27,-123.95311888200192
1897-10-28,-144.95329096807924
1897-10-29,-113.95346305415657
1897-10-30,-117.9536351402339
1897-10-31,-169.95380722631123
1897-11-01,-92.38195782801355
1897-11-02,-93.38212991409088
1897-11-03,-100.38230200016821
1897-11-04,-114.38247408624554
1897-11-05,-107.38264617232286
1897-11-06,-102.38281825840019
1897-11-07,-96.38299034447752
1897-11-08,-120.38316243055485
1897-11-09,-106.38333451663217
1897-11-10,-134.3835066027095
1897-11-11,-149.38367868878683
1897-11-12,-115.38385077486416
1897-11-13,-96.38402286094149
1897-11-14,-94.38419494701881
1897-11-15,-82.38436703309614
1897-11-16,-104.38453911917347
1897-11-17,-108.3847112052508
1897-11-18,-28.384883291328123
1897-11-19,-61.38505537740545
1897-11-20,-55.38522746348278
1897-11-21,-50.385399549560105
1897-11-22,-48.38557163563743
1897-11-23,-54.38574372171476
1897-11-24,-106.38591580779209
1897-11-25,-136.38608789386942
1897-11-26,-153.38625997994674
1897-11-27,-130.38643206602407
1897-11-28,-108.3866041521014
1897-11-29,-101.38677623817873
1897-11-30,-112.38694832425605
1897-12-01,-64.59366337908338
1897-12-02,-71.59383546516071
1897-12-03,-93.59400755123804
1897-12-04,-99.59417963731536
1897-12-05,-93.59435172339269
1897-12-06,-86.59452380947002
1897-12-07,-68.59469589554735
1897-12-08,-50.594867981624674
1897-12-09,-80.595040067702
1897-12-10,-80.59521215377933
1897-12-11,-77.59538423985666
1897-12-12,-62.595556325933984
1897-12-13,-66.59572841201131
1897-12-14,-50.59590049808864
1897-12-15,-51.59607258416595
1897-12-16,-73.59624467024328
1897-12-17,-65.59641675632061
1897-12-18,-45.596588842397935
1897-12-19,-67.59676092847526
1897-12-20,-88.59693301455259
1897-12-21,-95.59710510062992
1897-12-22,-96.59727718670725
1897-12-23,-85.59744927278457
1897-12-24,-91.5976213588619
1897-12-25,-86.59779344493923
1897-12-26,-109.59796553101656
1897-12-27,-115.59813761709388
1897-12-28,-80.59830970317121
1897-12-29,-62.59848178924854
1897-12-30,-107.59865387532587
1897-12-31,-109.5988259614032
1898-01-01,-83.68517968810552
1898-01-02,-68.68535177418285
1898-01-03,-54.685523860260176
1898-01-04,-64.6856959463375
1898-01-05,-35.68586803241483
1898-01-06,-25.68604011849216
1898-01-07,-7.686212204569486
1898-01-08,-43.686384290646814
1898-01-09,-87.68655637672414
1898-01-10,-72.68672846280147
1898-01-11,-62.686900548878796
1898-01-12,-34.687072634956124
1898-01-13,-39.68724472103345
1898-01-14,-68.68741680711078
1898-01-15,-56.68758889318811
1898-01-16,-69.68776097926543
1898-01-17,-87.68793306534276
1898-01-18,-94.68810515142009
1898-01-19,-70.68827723749742
1898-01-20,-44.688449323574744
1898-01-21,-5.688621409652072
1898-01-22,-42.6887934957294
1898-01-23,-64.68896558180673
1898-01-24,-66.68913766788405
1898-01-25,-100.68930975396138
1898-01-26,-78.68948184003871
1898-01-27,-38.68965392611604
1898-01-28,-34.689826012193365
1898-01-29,-40.68999809827069
1898-01-30,-29.69017018434802
1898-01-31,-18.690342270425347
1898-02-01,-39.289879590877675
1898-02-02,-31.290051676955002
1898-02-03,-74.29022376303233
1898-02-04,-94.29039584910966
1898-02-05,-95.29056793518698
1898-02-06,-111.29074002126431
1898-02-07,-77.29091210734164
1898-02-08,-83.29108419341897
1898-02-09,-87.2912562794963
1898-02-10,-105.29142836557362
1898-02-11,-102.29160045165094
1898-02-12,-86.29177253772826
1898-02-13,-71.29194462380559
1898-02-14,-53.29211670988292
1898-02-15,-41.292288795960246
1898-02-16,-53.292460882037574
1898-02-17,-70.2926329681149
1898-02-18,-75.29280505419223
1898-02-19,-88.29297714026956
1898-02-20,-84.29314922634688
1898-02-21,-56.29332131242421
1898-02-22,-53.29349339850154
1898-02-23,-56.29366548457887
1898-02-24,-52.293837570656194
1898-02-25,-50.29400965673352
1898-02-26,-45.29418174281085
1898-02-27,-65.29435382888818
1898-02-28,-64.2945259149655
1898-03-01,-91.84230542291783
1898-03-02,-100.84247750899516
1898-03-03,-118.84264959507249
1898-03-04,-117.84282168114981
1898-03-05,-118.84299376722714
1898-03-06,-112.84316585330447
1898-03-07,-113.8433379393818
1898-03-08,-66.84351002545912
1898-03-09,-88.84368211153645
1898-03-10,-87.84385419761378
1898-03-11,-94.84402628369111
1898-03-12,-94.84419836976843
1898-03-13,-80.84437045584576
1898-03-14,-95.84454254192309
1898-03-15,-72.84471462800042
1898-03-16,-72.84488671407775
1898-03-17,-65.84505880015507
1898-03-18,-28.8452308862324
1898-03-19,-42.84540297230973
1898-03-20,-78.84557505838706
1898-03-21,-98.84574714446438
1898-03-22,-89.84591923054171
1898-03-23,-88.84609131661904
1898-03-24,-66.84626340269637
1898-03-25,-82.8464354887737
1898-03-26,-86.84660757485102
1898-03-27,-59.84677966092835
1898-03-28,-64.84695174700568
1898-03-29,-51.847123833083
1898-03-30,-16.84729591916033
1898-03-31,-78.84746800523766
1898-04-01,-135.265120560065
1898-04-02,-138.2652926461423
1898-04-03,-100.26546473221964
1898-04-04,-102.26563681829697
1898-04-05,-136.2658089043743
1898-04-06,-112.26598099045162
1898-04-07,-83.26615307652895
1898-04-08,-73.26632516260628
1898-04-09,-37.266497248683606
1898-04-10,-62.266669334760934
1898-04-11,-82.26684142083826
1898-04-12,-78.26701350691557
1898-04-13,-111.2671855929929
1898-04-14,-111.26735767907023
1898-04-15,-102.26752976514756
1898-04-16,-78.26770185122488
1898-04-17,-70.26787393730221
1898-04-18,-77.26804602337954
1898-04-19,-112.26821810945687
1898-04-20,-94.2683901955342
1898-04-21,-124.26856228161152
1898-04-22,-114.26873436768885
1898-04-23,-100.26890645376618
1898-04-24,-90.2690785398435
1898-04-25,-67.26925062592083
1898-04-26,-84.26942271199816
1898-04-27,-62.26959479807549
1898-04-28,-84.26976688415282
1898-04-29,-76.26993897023014
1898-04-30,-69.27011105630747
1898-05-01,-88.7068065798848
1898-05-02,-52.706978665962126
1898-05-03,-62.70715075203945
1898-05-04,-73.70732283811678
1898-05-05,-84.70749492419411
1898-05-06,-93.70766701027144
1898-05-07,-89.70783909634876
1898-05-08,-115.70801118242609
1898-05-09,-109.70818326850342
1898-05-10,-133.70835535458076
1898-05-11,-124.70852744065807
1898-05-12,-112.7086995267354
1898-05-13,-136.70887161281274
1898-05-14,-109.70904369889006
1898-05-15,-75.70921578496738
1898-05-16,-89.70938787104471
1898-05-17,-140.70955995712205
1898-05-18,-130.70973204319938
1898-05-19,-75.7099041292767
1898-05-20,-20.71007621535402
1898-05-21,-40.71024830143135
1898-05-22,-64.71042038750868
1898-05-23,-40.710592473586004
1898-05-24,-55.71076455966333
1898-05-25,-82.71093664574066
1898-05-26,-98.71110873181799
1898-05-27,-104.71128081789531
1898-05-28,-96.71145290397264
1898-05-29,-94.71162499004997
1898-05-30,-107.7117970761273
1898-05-31,-96.71196916220462
1898-06-01,-127.42893812328195
1898-06-02,-107.42911020935928
1898-06-03,-141.42928229543662
1898-06-04,-112.42945438151393
1898-06-05,-80.42962646759126
1898-06-06,-72.42979855366859
1898-06-07,-60.42997063974592
1898-06-08,-54.430142725823245
1898-06-09,-51.43031481190056
1898-06-10,-48.430486897977886
1898-06-11,-44.43065898405521
1898-06-12,-81.43083107013254
1898-06-13,-104.43100315620987
1898-06-14,-92.4311752422872
1898-06-15,-96.43134732836452
1898-06-16,-97.43151941444185
1898-06-17,-94.43169150051918
1898-06-18,-84.4318635865965
1898-06-19,-104.43203567267383
1898-06-20,-117.43220775875116
1898-06-21,-78.43237984482849
1898-06-22,-38.43255193090582
1898-06-23,-117.43272401698314
1898-06-24,-94.43289610306047
1898-06-25,-76.4330681891378
1898-06-26,-102.43324027521513
1898-06-27,-76.43341236129245
1898-06-28,-74.43358444736978
1898-06-29,-83.43375653344711
1898-06-30,-84.43392861952444
1898-07-01,-118.33082922122676
1898-07-02,-112.33100130730409
1898-07-03,-114.33117339338142
1898-07-04,-122.33134547945875
1898-07-05,-127.33151756553607
1898-07-06,-136.3316896516134
1898-07-07,-125.33186173769073
1898-07-08,-136.33203382376806
1898-07-09,-120.33220590984538
1898-07-10,-129.3323779959227
1898-07-11,-79.33255008200004
1898-07-12,-124.33272216807737
1898-07-13,-112.3328942541547
1898-07-14,-146.33306634023202
1898-07-15,-120.33323842630935
1898-07-16,-102.33341051238668
1898-07-17,-123.333582598464
1898-07-18,-122.33375468454133
1898-07-19,-104.33392677061866
1898-07-20,-136.334098856696
1898-07-21,-131.33427094277332
1898-07-22,-98.33444302885064
1898-07-23,-93.33461511492797
1898-07-24,-122.3347872010053
1898-07-25,-138.33495928708263
1898-07-26,-129.33513137315995
1898-07-27,-132.33530345923728
1898-07-28,-126.33547554531461
1898-07-29,-102.33564763139194
1898-07-30,-114.33581971746926
1898-07-31,-131.3359918035466
1898-08-01,-99.32664240524892
1898-08-02,-79.32681449132625
1898-08-03,-55.326986577403574
1898-08-04,-74.3271586634809
1898-08-05,-88.32733074955823
1898-08-06,-42.327502835635556
1898-08-07,-21.32767492171287
1898-08-08,-37.3278470077902
1898-08-09,-80.32801909386752
1898-08-10,-117.32819117994485
1898-08-11,-85.32836326602218
1898-08-12,-67.32853535209951
1898-08-13,-52.328707438176835
1898-08-14,-38.32887952425416
1898-08-15,-19.32905161033149
1898-08-16,-8.329223696408818
1898-08-17,8.670604217513855
1898-08-18,-68.32956786856347
1898-08-19,-80.3297399546408
1898-08-20,-69.32991204071813
1898-08-21,-62.330084126795455
1898-08-22,-57.33025621287278
1898-08-23,-37.33042829895011
1898-08-24,-56.33060038502744
1898-08-25,-105.33077247110477
1898-08-26,-118.3309445571821
1898-08-27,-72.33111664325942
1898-08-28,-100.33128872933675
1898-08-29,-114.33146081541408
1898-08-30,-120.3316329014914
1898-08-31,-122.33180498756873
1898-09-01,-98.17035597989606
1898-09-02,-102.17052806597339
1898-09-03,-80.17070015205071
1898-09-04,-80.17087223812804
1898-09-05,-80.17104432420537
1898-09-06,-62.171216410282696
1898-09-07,-63.171388496360024
1898-09-08,-42.17156058243735
1898-09-09,-20.17173266851468
1898-09-10,-11.171904754592006
1898-09-11,-49.172076840669334
1898-09-12,-32.17224892674666
1898-09-13,-76.17242101282399
1898-09-14,-69.17259309890132
1898-09-15,-53.172765184978644
1898-09-16,-80.17293727105597
1898-09-17,-81.1731093571333
1898-09-18,-66.17328144321063
1898-09-19,-96.17345352928795
1898-09-20,-96.17362561536528
1898-09-21,-66.17379770144261
1898-09-22,-102.17396978751994
1898-09-23,-122.17414187359726
1898-09-24,-141.17431395967458
1898-09-25,-138.1744860457519
1898-09-26,-127.17465813182925
1898-09-27,-126.17483021790657
1898-09-28,-106.1750023039839
1898-09-29,-118.17517439006123
1898-09-30,-125.17534647613856
1898-10-01,-62.011456062215885
1898-10-02,-69.01162814829321
1898-10-03,-58.01180023437054
1898-10-04,-47.01197232044785
1898-10-05,-49.01214440652518
1898-10-06,-70.01231649260251
1898-10-07,-88.01248857867984
1898-10-08,-86.01266066475716
1898-10-09,-97.01283275083449
1898-10-10,-98.01300483691182
1898-10-11,-90.01317692298915
1898-10-12,-87.01334900906647
1898-10-13,-114.0135210951438
1898-10-14,-153.01369318122113
1898-10-15,-158.01386526729846
1898-10-16,-154.01403735337578
1898-10-17,-161.0142094394531
1898-10-18,-154.01438152553044
1898-10-19,-167.01455361160777
1898-10-20,-180.0147256976851
1898-10-21,-164.01489778376242
1898-10-22,-112.01506986983975
1898-10-23,-49.01524195591708
1898-10-24,-58.015414041994404
1898-10-25,-89.01558612807173
1898-10-26,-52.01575821414906
1898-10-27,-51.01593030022639
1898-10-28,-65.01610238630371
1898-10-29,-78.01627447238104
1898-10-30,-81.01644655845837
1898-10-31,-67.0166186445357
1898-11-01,-36.444769246238025
1898-11-02,-70.44494133231535
1898-11-03,-36.44511341839268
1898-11-04,-47.44528550447001
1898-11-05,-70.44545759054733
1898-11-06,-59.44562967662466
1898-11-07,-92.44580176270199
1898-11-08,-87.44597384877932
1898-11-09,-78.44614593485664
1898-11-10,-75.44631802093397
1898-11-11,-63.4464901070113
1898-11-12,-85.44666219308863
1898-11-13,-62.446834279165955
1898-11-14,-44.44700636524328
1898-11-15,-40.44717845132061
1898-11-16,-43.44735053739794
1898-11-17,-50.447522623475265
1898-11-18,-69.4476947095526
1898-11-19,-97.44786679562992
1898-11-20,-103.44803888170725
1898-11-21,-106.44821096778458
1898-11-22,-121.4483830538619
1898-11-23,-138.44855513993923
1898-11-24,-122.44872722601656
1898-11-25,-91.44889931209389
1898-11-26,-84.44907139817121
1898-11-27,-79.44924348424854
1898-11-28,-78.44941557032587
1898-11-29,-77.4495876564032
1898-11-30,-89.44975974248052
1898-12-01,-72.65647479730785
1898-12-02,-33.65664688338518
1898-12-03,-33.65681896946249
1898-12-04,-6.6569910555398195
1898-12-05,-24.657163141617147
1898-12-06,-70.65733522769447
1898-12-07,-59.6575073137718
1898-12-08,-38.65767939984913
1898-12-09,-56.65785148592646
1898-12-10,-14.658023572003785
1898-12-11,-11.658195658081112
1898-12-12,2.34163225584156
1898-12-13,-35.65853983023577
1898-12-14,-56.658711916313095
1898-12-15,-66.65888400239042
1898-12-16,-111.65905608846775
1898-12-17,-36.65922817454508
1898-12-18,-8.659400260622405
1898-12-19,-41.65957234669973
1898-12-20,-81.65974443277706
1898-12-21,-110.65991651885439
1898-12-22,-93.66008860493172
1898-12-23,-76.66026069100904
1898-12-24,-97.66043277708637
1898-12-25,-97.6606048631637
1898-12-26,-86.66077694924103
1898-12-27,-78.66094903531835
1898-12-28,-55.66112112139568
1898-12-29,-70.66129320747301
1898-12-30,-48.661465293550336
1898-12-31,-75.66163737962766
1899-01-01,-86.74799110632999
1899-01-02,-66.74816319240732
1899-01-03,-72.74833527848465
1899-01-04,-100.74850736456197
1899-01-05,-66.7486794506393
1899-01-06,-63.74885153671663
1899-01-07,-80.74902362279396
1899-01-08,-44.749195708871284
1899-01-09,-44.74936779494861
1899-01-10,-70.74953988102594
1899-01-11,-50.749711967103266
1899-01-12,-46.749884053180594
1899-01-13,-42.75005613925792
1899-01-14,-44.75022822533525
1899-01-15,-43.75040031141258
1899-01-16,-6.750572397489904
1899-01-17,-47.75074448356723
1899-01-18,-66.75091656964456
1899-01-19,-8.751088655721887
1899-01-20,-4.751260741799214
1899-01-21,3.248567172123458
1899-01-22,-0.7516049139538694
1899-01-23,-12.751777000031197
1899-01-24,-70.75194908610852
1899-01-25,-86.75212117218585
1899-01-26,-97.75229325826318
1899-01-27,-94.75246534434051
1899-01-28,-97.75263743041783
1899-01-29,-64.75280951649516
1899-01-30,-88.75298160257248
1899-01-31,-117.7531536886498
1899-02-01,-109.35269100910213
1899-02-02,-102.35286309517946
1899-02-03,-133.3530351812568
1899-02-04,-89.35320726733411
1899-02-05,-105.35337935341144
1899-02-06,-142.35355143948877
1899-02-07,-115.3537235255661
1899-02-08,-49.35389561164342
1899-02-09,-13.354067697720751
1899-02-10,8.645760216201921
1899-02-11,-5.354411869875406
